2022-06-06,1734,32613,700431,62683
2022-06-07,1736,32646,700605,62711
2022-06-08,1737,32677,701080,62734
2022-06-09,1736,32682,701549,62761
2022-06-10,1736,32695,701792,62800
2022-06-11,1736,32712,702096,62816
2022-06-12,1738,32732,702404,62840
2022-06-13,1739,32749,702773,62875
2022-06-14,1738,32761,703124,62910
2022-06-15,1737,32774,703409,62938
2022-06-16,1734,32799,703726,62970
2022-06-17,1733,32808,704044,62998
